timestamp,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd,trades
1781697360000,64833.2,64833.2,64814.6,64826.3,2670.7500000000105,1176.3599999999994,1494.3899999999987,-318.0299999999993,-36721.45000000033,365
1781697360000,64833.2,64833.2,64814.6,64826.3,2670.7500000000105,1176.3599999999994,1494.3899999999987,-318.0299999999993,-35504.7700000003,365
1781697420000,64826.2,64826.3,64793.9,64795.7,6586.830000000017,3009.4900000000025,3577.3400000000074,-567.8500000000049,-37289.30000000034,449
1781697420000,64826.2,64826.3,64793.9,64795.7,6586.830000000017,3009.4900000000025,3577.3400000000074,-567.8500000000049,-36072.62000000031,449
1781697480000,64795.7,64812.7,64794.0,64808.2,4381.970000000014,3435.940000000008,946.0299999999997,2489.910000000008,-34799.39000000033,397
1781697480000,64795.7,64812.7,64794.0,64808.2,4381.970000000014,3435.940000000008,946.0299999999997,2489.910000000008,-33582.7100000003,397
1781697540000,64808.2,64808.2,64777.0,64777.0,4376.810000000007,1106.6,3270.2100000000055,-2163.6100000000056,-36963.000000000335,426
1781697540000,64808.2,64808.2,64777.0,64777.0,4376.810000000007,1106.6,3270.2100000000055,-2163.6100000000056,-35746.320000000305,426
1781697600000,64777.0,64780.0,64701.4,64756.8,23673.359999999764,6982.970000000032,16690.390000000076,-9707.420000000044,-46670.42000000038,1827
1781697600000,64777.0,64780.0,64701.4,64756.8,23673.359999999764,6982.970000000032,16690.390000000076,-9707.420000000044,-45453.74000000035,1827
1781697660000,64756.8,64795.0,64756.8,64760.5,7456.969999999935,3648.480000000009,3808.489999999992,-160.00999999998294,-45613.75000000033,2526
1781697660000,64756.8,64795.0,64756.8,64760.5,7456.969999999935,3648.480000000009,3808.489999999992,-160.00999999998294,-46830.43000000036,2526
